image_name,porosity_percent
SB1_SST_40x_01.jpg,20.76993973768167
SB1_SST_40x_02.jpg,43.707186810635086
SB1_SST_40x_03.jpg,31.04335278248322
SB1_SST_40x_04.jpg,34.15544901346119
